start,end,weight
S_180,S_209,1.0
S_180,S_212,1.0
S_180,S_226,1.0
S_180,S_232,1.0
S_180,S_235,1.0
S_180,S_273,1.0
S_180,S_284,1.0
S_180,S_286,1.0
S_180,S_289,1.0
S_180,S_297,1.0
S_180,S_299,1.0
S_180,S_309,1.0
S_180,S_310,1.0
S_180,S_312,1.0
S_180,S_313,1.0
S_180,S_323,1.0
S_180,S_326,1.0
S_181,S_13,1.0
S_181,S_22,1.0
S_181,S_37,1.0
S_181,S_38,1.0
S_181,S_47,1.0
S_181,S_54,1.0
S_181,S_56,1.0
S_181,S_60,1.0
S_181,S_69,1.0
S_181,S_96,1.0
S_181,S_98,1.0
S_181,S_99,1.0
S_181,S_103,1.0
S_181,S_123,1.0
S_181,S_125,1.0
S_181,S_127,1.0
S_181,S_131,1.0
S_181,S_132,1.0
S_181,S_136,1.0
S_181,S_137,1.0
S_181,S_141,1.0
S_181,S_144,1.0
S_181,S_152,1.0
S_181,S_185,1.0
S_181,S_197,1.0
S_181,S_199,1.0
S_181,S_211,1.0
S_181,S_213,1.0
S_181,S_230,1.0
S_181,S_244,1.0
S_181,S_250,1.0
S_181,S_260,1.0
S_181,S_272,1.0
S_181,S_275,1.0
S_181,S_301,1.0
S_181,S_307,1.0
S_181,S_330,1.0
S_181,S_499,1.0
S_181,S_500,1.0
S_181,S_664,1.0
S_181,S_702,1.0
S_182,S_1,1.0
S_182,S_15,1.0
S_182,S_16,1.0
S_182,S_18,1.0
S_182,S_20,1.0
S_182,S_30,1.0
S_182,S_33,1.0
S_182,S_43,1.0
S_182,S_73,1.0
S_182,S_79,1.0
S_182,S_81,1.0
S_182,S_85,1.0
S_182,S_86,1.0
S_182,S_94,1.0
S_182,S_100,1.0
S_182,S_106,1.0
S_182,S_117,1.0
S_182,S_123,1.0
S_182,S_125,1.0
S_182,S_126,1.0
S_182,S_127,1.0
S_182,S_137,1.0
S_182,S_152,1.0
S_182,S_161,1.0
S_182,S_163,1.0
S_182,S_170,1.0
S_182,S_171,1.0
S_182,S_183,1.0
S_182,S_197,1.0
S_182,S_199,1.0
S_182,S_211,1.0
S_182,S_238,1.0
S_182,S_279,1.0
S_182,S_419,1.0
S_182,S_482,1.0
S_182,S_520,1.0
S_182,S_525,1.0
S_182,S_529,1.0
S_182,S_642,1.0
S_182,S_690,1.0
S_182,S_696,1.0
S_182,S_708,1.0
S_183,S_4,1.0
S_183,S_15,1.0
S_183,S_18,1.0
S_183,S_28,1.0
S_183,S_30,1.0
S_183,S_32,1.0
S_183,S_43,1.0
S_183,S_45,1.0
S_183,S_48,1.0
S_183,S_59,1.0
S_183,S_64,1.0
S_183,S_70,1.0
S_183,S_72,1.0
S_183,S_73,1.0
S_183,S_79,1.0
S_183,S_86,1.0
S_183,S_87,1.0
S_183,S_94,1.0
S_183,S_123,1.0
S_183,S_126,1.0
S_183,S_130,1.0
S_183,S_161,1.0
S_183,S_163,1.0
S_183,S_170,1.0
S_183,S_171,1.0
S_183,S_174,1.0
S_183,S_182,1.0
S_183,S_191,1.0
S_183,S_199,1.0
S_183,S_211,1.0
S_183,S_218,1.0
S_183,S_224,1.0
S_183,S_228,1.0
S_183,S_238,1.0
S_183,S_240,1.0
S_183,S_267,1.0
S_183,S_279,1.0
S_183,S_280,1.0
S_183,S_300,1.0
S_183,S_320,1.0
S_183,S_419,1.0
S_183,S_515,1.0
S_183,S_642,1.0
S_183,S_708,1.0
S_184,S_8,1.0
S_184,S_10,1.0
S_184,S_21,1.0
S_184,S_58,1.0
S_184,S_76,1.0
S_184,S_107,1.0
S_184,S_115,1.0
S_184,S_120,1.0
S_184,S_124,1.0
S_184,S_129,1.0
S_184,S_149,1.0
S_184,S_150,1.0
S_184,S_160,1.0
S_184,S_162,1.0
S_184,S_173,1.0
S_184,S_192,1.0
S_184,S_219,1.0
S_184,S_233,1.0
S_184,S_290,1.0
S_184,S_331,1.0
S_184,S_418,1.0
S_184,S_468,1.0
S_184,S_503,1.0
S_185,S_0,1.0
S_185,S_13,1.0
S_185,S_22,1.0
S_185,S_38,1.0
S_185,S_52,1.0
S_185,S_54,1.0
S_185,S_56,1.0
S_185,S_60,1.0
S_185,S_78,1.0
S_185,S_96,1.0
S_185,S_98,1.0
S_185,S_99,1.0
S_185,S_103,1.0
S_185,S_104,1.0
S_185,S_132,1.0
S_185,S_136,1.0
S_185,S_137,1.0
S_185,S_141,1.0
S_185,S_151,1.0
S_185,S_169,1.0
S_185,S_181,1.0
S_185,S_198,1.0
S_185,S_220,1.0
S_185,S_230,1.0
S_185,S_244,1.0
S_185,S_250,1.0
S_185,S_265,1.0
S_185,S_272,1.0
S_185,S_274,1.0
S_185,S_275,1.0
S_185,S_301,1.0
S_185,S_307,1.0
S_185,S_327,1.0
S_185,S_499,1.0
S_185,S_500,1.0
S_185,S_664,1.0
S_185,S_700,1.0
S_185,S_702,1.0
S_186,S_19,1.0
S_186,S_49,1.0
S_186,S_121,1.0
S_186,S_139,1.0
S_186,S_145,1.0
S_186,S_147,1.0
S_186,S_154,1.0
S_186,S_155,1.0
S_186,S_177,1.0
S_186,S_229,1.0
S_186,S_242,1.0
S_186,S_251,1.0
S_186,S_270,1.0
S_186,S_277,1.0
S_186,S_285,1.0
S_186,S_287,1.0
S_186,S_311,1.0
S_186,S_315,1.0
S_186,S_318,1.0
S_186,S_324,1.0
S_186,S_325,1.0
S_186,S_332,1.0
S_186,S_487,1.0
S_186,S_513,1.0
S_186,S_516,1.0
S_186,S_581,1.0
S_186,S_582,1.0
S_186,S_588,1.0
S_186,S_607,1.0
S_186,S_614,1.0
S_186,S_621,1.0
S_186,S_626,1.0
S_186,S_628,1.0
S_186,S_658,1.0
S_186,S_666,1.0
S_186,S_683,1.0
S_187,S_9,1.0
S_187,S_11,1.0
S_187,S_23,1.0
S_187,S_45,1.0
S_187,S_63,1.0
S_187,S_80,1.0
S_187,S_87,1.0
S_187,S_89,1.0
S_187,S_90,1.0
S_187,S_93,1.0
S_187,S_102,1.0
S_187,S_105,1.0
S_187,S_111,1.0
S_187,S_118,1.0
S_187,S_119,1.0
S_187,S_133,1.0
S_187,S_168,1.0
S_187,S_172,1.0
S_187,S_179,1.0
S_187,S_193,1.0
S_187,S_200,1.0
S_187,S_203,1.0
S_187,S_222,1.0
S_187,S_241,1.0
S_187,S_247,1.0
S_187,S_256,1.0
S_187,S_257,1.0
S_187,S_271,1.0
S_187,S_328,1.0
S_187,S_523,1.0
S_187,S_524,1.0
S_187,S_620,1.0
S_187,S_675,1.0
S_187,S_677,1.0
S_187,S_704,1.0
S_187,S_709,1.0
S_187,S_715,1.0
S_188,S_8,1.0
S_188,S_10,1.0
S_188,S_14,1.0
S_188,S_20,1.0
S_188,S_22,1.0
S_188,S_38,1.0
S_188,S_46,1.0
S_188,S_51,1.0
S_188,S_60,1.0
S_188,S_74,1.0
S_188,S_76,1.0
S_188,S_78,1.0
S_188,S_81,1.0
S_188,S_98,1.0
S_188,S_127,1.0
S_188,S_138,1.0
S_188,S_151,1.0
S_188,S_152,1.0
S_188,S_160,1.0
S_188,S_162,1.0
S_188,S_167,1.0
S_188,S_198,1.0
S_188,S_219,1.0
S_188,S_230,1.0
S_188,S_233,1.0
S_188,S_244,1.0
S_188,S_249,1.0
S_188,S_250,1.0
S_188,S_261,1.0
S_188,S_265,1.0
S_188,S_272,1.0
S_188,S_274,1.0
S_188,S_275,1.0
S_188,S_290,1.0
S_188,S_482,1.0
S_188,S_496,1.0
S_188,S_499,1.0
S_188,S_500,1.0
S_188,S_503,1.0
S_188,S_520,1.0
S_188,S_685,1.0
S_188,S_690,1.0
S_188,S_702,1.0
S_188,S_705,1.0
S_189,S_6,1.0
S_189,S_9,1.0
S_189,S_29,1.0
S_189,S_36,1.0
S_189,S_65,1.0
S_189,S_77,1.0
S_189,S_80,1.0
S_189,S_82,1.0
S_189,S_95,1.0
S_189,S_109,1.0
S_189,S_128,1.0
S_189,S_143,1.0
S_189,S_158,1.0
S_189,S_159,1.0
S_189,S_168,1.0
S_189,S_179,1.0
S_189,S_190,1.0
S_189,S_195,1.0
S_189,S_203,1.0
S_189,S_210,1.0
S_189,S_215,1.0
S_189,S_234,1.0
S_189,S_236,1.0
S_189,S_241,1.0
S_189,S_247,1.0
S_189,S_254,1.0
S_189,S_278,1.0
S_189,S_283,1.0
S_189,S_291,1.0
S_189,S_292,1.0
S_189,S_302,1.0
S_189,S_704,1.0
S_190,S_6,1.0
S_190,S_29,1.0
S_190,S_36,1.0
S_190,S_65,1.0
S_190,S_77,1.0
S_190,S_82,1.0
S_190,S_95,1.0
S_190,S_109,1.0
S_190,S_128,1.0
S_190,S_143,1.0
S_190,S_158,1.0
S_190,S_159,1.0
S_190,S_168,1.0
S_190,S_189,1.0
S_190,S_195,1.0
S_190,S_203,1.0
S_190,S_210,1.0
S_190,S_215,1.0
S_190,S_234,1.0
S_190,S_241,1.0
S_190,S_254,1.0
S_190,S_278,1.0
S_190,S_283,1.0
S_190,S_291,1.0
S_190,S_292,1.0
S_190,S_302,1.0
S_190,S_704,1.0
S_191,S_2,1.0
S_191,S_4,1.0
S_191,S_17,1.0
S_191,S_18,1.0
S_191,S_27,1.0
S_191,S_28,1.0
S_191,S_31,1.0
S_191,S_32,1.0
S_191,S_37,1.0
S_191,S_42,1.0
S_191,S_43,1.0
S_191,S_45,1.0
S_191,S_48,1.0
S_191,S_59,1.0
S_191,S_62,1.0
S_191,S_64,1.0
S_191,S_70,1.0
S_191,S_71,1.0
S_191,S_72,1.0
S_191,S_87,1.0
S_191,S_92,1.0
S_191,S_102,1.0
S_191,S_116,1.0
S_191,S_119,1.0
S_191,S_123,1.0
S_191,S_130,1.0
S_191,S_144,1.0
S_191,S_161,1.0
S_191,S_170,1.0
S_191,S_174,1.0
S_191,S_175,1.0
S_191,S_183,1.0
S_191,S_199,1.0
S_191,S_218,1.0
S_191,S_224,1.0
S_191,S_228,1.0
S_191,S_240,1.0
S_191,S_256,1.0
S_191,S_264,1.0
S_191,S_280,1.0
S_191,S_320,1.0
S_191,S_515,1.0
S_191,S_524,1.0
S_191,S_526,1.0
S_191,S_699,1.0
S_192,S_8,1.0
S_192,S_21,1.0
S_192,S_26,1.0
S_192,S_46,1.0
S_192,S_58,1.0
S_192,S_76,1.0
S_192,S_107,1.0
S_192,S_115,1.0
S_192,S_120,1.0
S_192,S_150,1.0
S_192,S_160,1.0
S_192,S_184,1.0
S_192,S_219,1.0
S_192,S_233,1.0
S_192,S_237,1.0
S_192,S_245,1.0
S_192,S_255,1.0
S_192,S_308,1.0
S_192,S_331,1.0
S_192,S_418,1.0
S_192,S_466,1.0
S_192,S_468,1.0
S_192,S_472,1.0
S_192,S_473,1.0
S_192,S_485,1.0
S_192,S_657,1.0
S_192,S_685,1.0
S_192,S_701,1.0
S_192,S_703,1.0
S_193,S_3,1.0
S_193,S_6,1.0
S_193,S_9,1.0
S_193,S_11,1.0
S_193,S_23,1.0
S_193,S_40,1.0
S_193,S_53,1.0
S_193,S_65,1.0
S_193,S_68,1.0
S_193,S_80,1.0
S_193,S_90,1.0
S_193,S_93,1.0
S_193,S_105,1.0
S_193,S_109,1.0
S_193,S_111,1.0
S_193,S_118,1.0
S_193,S_143,1.0
S_193,S_146,1.0
S_193,S_148,1.0
S_193,S_158,1.0
S_193,S_165,1.0
S_193,S_168,1.0
S_193,S_172,1.0
S_193,S_176,1.0
S_193,S_187,1.0
S_193,S_200,1.0
S_193,S_203,1.0
S_193,S_210,1.0
S_193,S_222,1.0
S_193,S_225,1.0
S_193,S_241,1.0
S_193,S_247,1.0
S_193,S_258,1.0
S_193,S_271,1.0
S_193,S_282,1.0
S_193,S_283,1.0
S_193,S_303,1.0
S_193,S_306,1.0
S_193,S_314,1.0
S_193,S_328,1.0
S_193,S_620,1.0
S_193,S_675,1.0
S_193,S_704,1.0
S_194,S_110,1.0
S_194,S_114,1.0
S_194,S_180,1.0
S_194,S_235,1.0
S_194,S_266,1.0
S_194,S_284,1.0
S_194,S_310,1.0
S_194,S_313,1.0
S_194,S_322,1.0
S_194,S_382,1.0
S_194,S_386,1.0
S_194,S_388,1.0
S_194,S_389,1.0
S_194,S_398,1.0
S_194,S_400,1.0
S_194,S_402,1.0
S_195,S_29,1.0
S_195,S_36,1.0
S_195,S_65,1.0
S_195,S_82,1.0
S_195,S_95,1.0
S_195,S_128,1.0
S_195,S_189,1.0
S_195,S_190,1.0
S_195,S_215,1.0
S_195,S_234,1.0
S_195,S_254,1.0
S_195,S_278,1.0
S_195,S_291,1.0
S_195,S_292,1.0
S_195,S_302,1.0
S_196,S_35,1.0
S_196,S_49,1.0
S_196,S_55,1.0
S_196,S_61,1.0
S_196,S_177,1.0
S_196,S_208,1.0
S_196,S_212,1.0
S_196,S_253,1.0
S_196,S_273,1.0
S_196,S_287,1.0
S_196,S_289,1.0
S_196,S_293,1.0
S_196,S_297,1.0
S_196,S_299,1.0
S_196,S_309,1.0
S_196,S_312,1.0
S_196,S_315,1.0
S_196,S_316,1.0
S_196,S_407,1.0
S_196,S_487,1.0
S_196,S_582,1.0
S_196,S_583,1.0
S_196,S_584,1.0
S_196,S_585,1.0
S_196,S_586,1.0
S_196,S_587,1.0
S_196,S_589,1.0
S_196,S_593,1.0
S_196,S_604,1.0
S_196,S_628,1.0
S_196,S_648,1.0
S_196,S_658,1.0
S_196,S_667,1.0
S_196,S_678,1.0
S_196,S_694,1.0
S_197,S_4,1.0
S_197,S_13,1.0
S_197,S_15,1.0
S_197,S_16,1.0
S_197,S_18,1.0
S_197,S_28,1.0
S_197,S_37,1.0
S_197,S_43,1.0
S_197,S_47,1.0
S_197,S_54,1.0
S_197,S_56,1.0
S_197,S_59,1.0
S_197,S_69,1.0
S_197,S_73,1.0
S_197,S_98,1.0
S_197,S_116,1.0
S_197,S_123,1.0
S_197,S_125,1.0
S_197,S_127,1.0
S_197,S_131,1.0
S_197,S_136,1.0
S_197,S_137,1.0
S_197,S_144,1.0
S_197,S_152,1.0
S_197,S_163,1.0
S_197,S_170,1.0
S_197,S_174,1.0
S_197,S_175,1.0
S_197,S_181,1.0
S_197,S_182,1.0
S_197,S_199,1.0
S_197,S_211,1.0
S_197,S_230,1.0
S_197,S_240,1.0
S_197,S_244,1.0
S_197,S_275,1.0
S_197,S_330,1.0
S_197,S_699,1.0
S_198,S_0,1.0
S_198,S_8,1.0
S_198,S_22,1.0
S_198,S_38,1.0
S_198,S_46,1.0
S_198,S_51,1.0
S_198,S_52,1.0
S_198,S_60,1.0
S_198,S_78,1.0
S_198,S_98,1.0
S_198,S_99,1.0
S_198,S_104,1.0
S_198,S_136,1.0
S_198,S_141,1.0
S_198,S_151,1.0
S_198,S_169,1.0
S_198,S_185,1.0
S_198,S_188,1.0
S_198,S_220,1.0
S_198,S_230,1.0
S_198,S_244,1.0
S_198,S_246,1.0
S_198,S_248,1.0
S_198,S_250,1.0
S_198,S_255,1.0
S_198,S_259,1.0
S_198,S_261,1.0
S_198,S_265,1.0
S_198,S_272,1.0
S_198,S_274,1.0
S_198,S_275,1.0
S_198,S_294,1.0
S_198,S_304,1.0
S_198,S_327,1.0
S_198,S_496,1.0
S_198,S_499,1.0
S_198,S_500,1.0
S_198,S_664,1.0
S_198,S_685,1.0
S_198,S_698,1.0
S_198,S_700,1.0
S_198,S_702,1.0
S_198,S_705,1.0
S_199,S_4,1.0
S_199,S_13,1.0
S_199,S_15,1.0
S_199,S_16,1.0
S_199,S_18,1.0
S_199,S_20,1.0
S_199,S_28,1.0
S_199,S_43,1.0
S_199,S_56,1.0
S_199,S_59,1.0
S_199,S_69,1.0
S_199,S_73,1.0
S_199,S_79,1.0
S_199,S_85,1.0
S_199,S_86,1.0
S_199,S_94,1.0
S_199,S_98,1.0
S_199,S_123,1.0
S_199,S_125,1.0
S_199,S_126,1.0
S_199,S_127,1.0
S_199,S_137,1.0
S_199,S_144,1.0
S_199,S_152,1.0
S_199,S_161,1.0
S_199,S_163,1.0
S_199,S_170,1.0
S_199,S_174,1.0
S_199,S_175,1.0
S_199,S_181,1.0
S_199,S_182,1.0
S_199,S_183,1.0
S_199,S_191,1.0
S_199,S_197,1.0
S_199,S_211,1.0
S_199,S_218,1.0
S_199,S_228,1.0
S_199,S_230,1.0
S_199,S_238,1.0
S_199,S_240,1.0
S_199,S_330,1.0
S_199,S_419,1.0
S_199,S_520,1.0
S_199,S_525,1.0
S_199,S_642,1.0
S_199,S_699,1.0
S_200,S_3,1.0
S_200,S_6,1.0
S_200,S_9,1.0
S_200,S_11,1.0
S_200,S_23,1.0
S_200,S_40,1.0
S_200,S_63,1.0
S_200,S_68,1.0
S_200,S_80,1.0
S_200,S_90,1.0
S_200,S_93,1.0
S_200,S_102,1.0
S_200,S_105,1.0
S_200,S_109,1.0
S_200,S_111,1.0
S_200,S_118,1.0
S_200,S_119,1.0
S_200,S_133,1.0
S_200,S_143,1.0
S_200,S_148,1.0
S_200,S_168,1.0
S_200,S_172,1.0
S_200,S_176,1.0
S_200,S_179,1.0
S_200,S_187,1.0
S_200,S_193,1.0
S_200,S_203,1.0
S_200,S_210,1.0
S_200,S_222,1.0
S_200,S_225,1.0
S_200,S_241,1.0
S_200,S_247,1.0
S_200,S_256,1.0
S_200,S_257,1.0
S_200,S_271,1.0
S_200,S_282,1.0
S_200,S_283,1.0
S_200,S_306,1.0
S_200,S_328,1.0
S_200,S_524,1.0
S_200,S_620,1.0
S_200,S_675,1.0
S_200,S_677,1.0
S_200,S_704,1.0
S_200,S_709,1.0
S_200,S_715,1.0
S_201,S_53,1.0
S_201,S_97,1.0
S_201,S_165,1.0
S_201,S_166,1.0
S_201,S_204,1.0
S_201,S_207,1.0
S_201,S_221,1.0
S_201,S_231,1.0
S_201,S_252,1.0
S_201,S_269,1.0
S_201,S_281,1.0
S_201,S_288,1.0
S_201,S_329,1.0
S_202,S_2,1.0
S_202,S_4,1.0
S_202,S_5,1.0
S_202,S_7,1.0
S_202,S_11,1.0
S_202,S_12,1.0
S_202,S_17,1.0
S_202,S_24,1.0
S_202,S_27,1.0
S_202,S_28,1.0
S_202,S_31,1.0
S_202,S_32,1.0
S_202,S_37,1.0
S_202,S_39,1.0
S_202,S_40,1.0
S_202,S_42,1.0
S_202,S_50,1.0
S_202,S_57,1.0
S_202,S_62,1.0
S_202,S_71,1.0
S_202,S_75,1.0
S_202,S_83,1.0
S_202,S_91,1.0
S_202,S_92,1.0
S_202,S_101,1.0
S_202,S_108,1.0
S_202,S_112,1.0
S_202,S_116,1.0
S_202,S_119,1.0
S_202,S_122,1.0
S_202,S_130,1.0
S_202,S_131,1.0
S_202,S_146,1.0
S_202,S_175,1.0
S_202,S_205,1.0
S_202,S_214,1.0
S_202,S_231,1.0
S_202,S_256,1.0
S_202,S_264,1.0
S_202,S_296,1.0
S_202,S_306,1.0
S_202,S_515,1.0
S_202,S_524,1.0
S_202,S_526,1.0
S_202,S_528,1.0
S_202,S_620,1.0
S_202,S_699,1.0
S_202,S_716,1.0
S_203,S_6,1.0
S_203,S_9,1.0
S_203,S_29,1.0
S_203,S_63,1.0
S_203,S_65,1.0
S_203,S_68,1.0
S_203,S_77,1.0
S_203,S_80,1.0
S_203,S_90,1.0
S_203,S_95,1.0
S_203,S_105,1.0
S_203,S_109,1.0
S_203,S_111,1.0
S_203,S_118,1.0
S_203,S_143,1.0
S_203,S_158,1.0
S_203,S_159,1.0
S_203,S_168,1.0
S_203,S_179,1.0
S_203,S_187,1.0
S_203,S_189,1.0
S_203,S_190,1.0
S_203,S_193,1.0
S_203,S_200,1.0
S_203,S_210,1.0
S_203,S_236,1.0
S_203,S_241,1.0
S_203,S_247,1.0
S_203,S_271,1.0
S_203,S_278,1.0
S_203,S_283,1.0
S_203,S_328,1.0
S_203,S_677,1.0
S_203,S_704,1.0
S_204,S_3,1.0
S_204,S_53,1.0
S_204,S_57,1.0
S_204,S_97,1.0
S_204,S_146,1.0
S_204,S_148,1.0
S_204,S_165,1.0
S_204,S_166,1.0
S_204,S_176,1.0
S_204,S_201,1.0
S_204,S_207,1.0
S_204,S_231,1.0
S_204,S_252,1.0
S_204,S_269,1.0
S_204,S_281,1.0
S_204,S_282,1.0
S_204,S_288,1.0
S_204,S_303,1.0
S_204,S_314,1.0
S_204,S_329,1.0
S_205,S_5,1.0
S_205,S_7,1.0
S_205,S_39,1.0
S_205,S_50,1.0
S_205,S_57,1.0
S_205,S_75,1.0
S_205,S_83,1.0
S_205,S_91,1.0
S_205,S_97,1.0
S_205,S_101,1.0
S_205,S_108,1.0
S_205,S_166,1.0
S_205,S_202,1.0
S_205,S_214,1.0
S_205,S_221,1.0
S_205,S_231,1.0
S_205,S_252,1.0
S_205,S_269,1.0
S_205,S_281,1.0
S_205,S_296,1.0
S_205,S_329,1.0
S_205,S_716,1.0
S_206,S_34,1.0
S_206,S_113,1.0
S_206,S_134,1.0
S_206,S_153,1.0
S_206,S_164,1.0
S_206,S_178,1.0
S_206,S_216,1.0
S_206,S_295,1.0
S_206,S_360,1.0
S_206,S_361,1.0
S_206,S_362,1.0
S_206,S_365,1.0
S_206,S_372,1.0
S_206,S_374,1.0
S_206,S_376,1.0
S_206,S_394,1.0
S_206,S_453,1.0
S_206,S_460,1.0
S_206,S_463,1.0
S_206,S_508,1.0
S_207,S_3,1.0
S_207,S_24,1.0
S_207,S_40,1.0
S_207,S_53,1.0
S_207,S_57,1.0
S_207,S_97,1.0
S_207,S_146,1.0
S_207,S_148,1.0
S_207,S_165,1.0
S_207,S_166,1.0
S_207,S_172,1.0
S_207,S_176,1.0
S_207,S_201,1.0
S_207,S_204,1.0
S_207,S_214,1.0
S_207,S_221,1.0
S_207,S_225,1.0
S_207,S_231,1.0
S_207,S_252,1.0
S_207,S_258,1.0
S_207,S_269,1.0
S_207,S_281,1.0
S_207,S_282,1.0
S_207,S_288,1.0
S_207,S_303,1.0
S_207,S_306,1.0
S_207,S_314,1.0
S_207,S_329,1.0
S_207,S_675,1.0
S_208,S_35,1.0
S_208,S_55,1.0
S_208,S_84,1.0
S_208,S_196,1.0
S_208,S_212,1.0
S_208,S_223,1.0
S_208,S_235,1.0
S_208,S_266,1.0
S_208,S_289,1.0
S_208,S_309,1.0
S_208,S_310,1.0
S_208,S_312,1.0
S_208,S_313,1.0
S_208,S_316,1.0
S_208,S_317,1.0
S_208,S_407,1.0
S_208,S_416,1.0
S_208,S_585,1.0
S_208,S_586,1.0
S_208,S_667,1.0
S_209,S_35,1.0
S_209,S_49,1.0
S_209,S_55,1.0
S_209,S_66,1.0
S_209,S_88,1.0
S_209,S_114,1.0
S_209,S_177,1.0
S_209,S_180,1.0
S_209,S_226,1.0
S_209,S_229,1.0
S_209,S_232,1.0
S_209,S_251,1.0
S_209,S_262,1.0
S_209,S_270,1.0
S_209,S_273,1.0
S_209,S_284,1.0
S_209,S_286,1.0
S_209,S_289,1.0
S_209,S_297,1.0
S_209,S_299,1.0
S_209,S_305,1.0
S_209,S_310,1.0
S_209,S_323,1.0
S_209,S_326,1.0
S_210,S_6,1.0
S_210,S_9,1.0
S_210,S_29,1.0
S_210,S_36,1.0
S_210,S_63,1.0
S_210,S_65,1.0
S_210,S_68,1.0
S_210,S_77,1.0
S_210,S_80,1.0
S_210,S_82,1.0
S_210,S_95,1.0
S_210,S_109,1.0
S_210,S_111,1.0
S_210,S_118,1.0
S_210,S_143,1.0
S_210,S_158,1.0
S_210,S_159,1.0
S_210,S_168,1.0
S_210,S_179,1.0
S_210,S_189,1.0
S_210,S_190,1.0
S_210,S_193,1.0
S_210,S_200,1.0
S_210,S_203,1.0
S_210,S_215,1.0
S_210,S_234,1.0
S_210,S_236,1.0
S_210,S_241,1.0
S_210,S_247,1.0
S_210,S_271,1.0
S_210,S_278,1.0
S_210,S_283,1.0
S_210,S_677,1.0
S_210,S_704,1.0
S_211,S_13,1.0
S_211,S_15,1.0
S_211,S_16,1.0
S_211,S_18,1.0
S_211,S_20,1.0
S_211,S_38,1.0
S_211,S_43,1.0
S_211,S_54,1.0
S_211,S_56,1.0
S_211,S_59,1.0
S_211,S_60,1.0
S_211,S_69,1.0
S_211,S_73,1.0
S_211,S_81,1.0
S_211,S_85,1.0
S_211,S_94,1.0
S_211,S_98,1.0
S_211,S_123,1.0
S_211,S_125,1.0
S_211,S_126,1.0
S_211,S_127,1.0
S_211,S_136,1.0
S_211,S_137,1.0
S_211,S_144,1.0
S_211,S_152,1.0
S_211,S_163,1.0
S_211,S_170,1.0
S_211,S_174,1.0
S_211,S_181,1.0
S_211,S_182,1.0
S_211,S_183,1.0
S_211,S_197,1.0
S_211,S_199,1.0
S_211,S_230,1.0
S_211,S_240,1.0
S_211,S_244,1.0
S_211,S_275,1.0
S_211,S_330,1.0
S_211,S_482,1.0
S_211,S_520,1.0
S_211,S_525,1.0
S_211,S_642,1.0
S_211,S_690,1.0
S_211,S_699,1.0
S_211,S_702,1.0
S_212,S_35,1.0
S_212,S_55,1.0
S_212,S_66,1.0
S_212,S_114,1.0
S_212,S_180,1.0
S_212,S_196,1.0
S_212,S_208,1.0
S_212,S_223,1.0
S_212,S_235,1.0
S_212,S_266,1.0
S_212,S_273,1.0
S_212,S_289,1.0
S_212,S_297,1.0
S_212,S_309,1.0
S_212,S_310,1.0
S_212,S_312,1.0
S_212,S_313,1.0
S_212,S_316,1.0
S_212,S_317,1.0
S_212,S_322,1.0
S_212,S_407,1.0
S_212,S_416,1.0
S_213,S_5,1.0
S_213,S_12,1.0
S_213,S_25,1.0
S_213,S_37,1.0
S_213,S_47,1.0
S_213,S_54,1.0
S_213,S_56,1.0
S_213,S_69,1.0
S_213,S_91,1.0
S_213,S_96,1.0
S_213,S_103,1.0
S_213,S_112,1.0
S_213,S_116,1.0
S_213,S_131,1.0
S_213,S_132,1.0
S_213,S_136,1.0
S_213,S_144,1.0
S_213,S_175,1.0
S_213,S_181,1.0
S_213,S_260,1.0
S_213,S_301,1.0
S_213,S_307,1.0
S_213,S_330,1.0
S_213,S_664,1.0
S_213,S_699,1.0
S_214,S_3,1.0
S_214,S_5,1.0
S_214,S_7,1.0
S_214,S_11,1.0
S_214,S_17,1.0
S_214,S_24,1.0
S_214,S_31,1.0
S_214,S_39,1.0
S_214,S_40,1.0
S_214,S_42,1.0
S_214,S_50,1.0
S_214,S_57,1.0
S_214,S_62,1.0
S_214,S_75,1.0
S_214,S_83,1.0
S_214,S_91,1.0
S_214,S_97,1.0
S_214,S_101,1.0
S_214,S_108,1.0
S_214,S_122,1.0
S_214,S_146,1.0
S_214,S_165,1.0
S_214,S_166,1.0
S_214,S_202,1.0
S_214,S_205,1.0
S_214,S_207,1.0
S_214,S_221,1.0
S_214,S_231,1.0
S_214,S_252,1.0
S_214,S_264,1.0
S_214,S_269,1.0
S_214,S_281,1.0
S_214,S_282,1.0
S_214,S_296,1.0
S_214,S_306,1.0
S_214,S_329,1.0
S_214,S_526,1.0
S_214,S_528,1.0
S_214,S_716,1.0
S_215,S_6,1.0
S_215,S_29,1.0
S_215,S_36,1.0
S_215,S_65,1.0
S_215,S_82,1.0
S_215,S_95,1.0
S_215,S_109,1.0
S_215,S_128,1.0
S_215,S_143,1.0
S_215,S_158,1.0
S_215,S_159,1.0
S_215,S_189,1.0
S_215,S_190,1.0
S_215,S_195,1.0
S_215,S_210,1.0
S_215,S_234,1.0
S_215,S_254,1.0
S_215,S_278,1.0
S_215,S_291,1.0
S_215,S_292,1.0
S_215,S_302,1.0
S_216,S_34,1.0
S_216,S_113,1.0
S_216,S_134,1.0
S_216,S_153,1.0
S_216,S_164,1.0
S_216,S_178,1.0
S_216,S_206,1.0
S_216,S_295,1.0
S_216,S_298,1.0
S_216,S_360,1.0
S_216,S_363,1.0
S_216,S_365,1.0
S_216,S_376,1.0
